id_factura,id_cliente,id_sucursal,fecha,monto_lista,descuento_aplicado,monto_final,fuga_rentabilidad
FAC-032836,CLT-0161,SUC-032,2023-02-09,1646.67,515.78,1130.89,515.78
FAC-016913,CLT-0336,SUC-041,2023-02-09,3982.05,91.7,3890.3500000000004,91.7
FAC-041567,CLT-0025,SUC-021,2023-02-09,2755.97,872.71,1883.2599999999998,872.71
FAC-007514,CLT-0366,SUC-026,2023-02-09,43196.44,4564.06,38632.380000000005,4564.06
FAC-000517,CLT-0112,SUC-032,2023-02-09,2876.72,893.56,1983.1599999999999,893.56
FAC-003760,CLT-0306,SUC-025,2023-02-09,4676.49,668.96,4007.5299999999997,668.96
FAC-000210,CLT-0099,SUC-042,2023-02-09,850.92,105.58,745.3399999999999,105.58
FAC-002755,CLT-0271,SUC-032,2023-02-09,3402.01,1040.71,2361.3,1040.71
FAC-041528,CLT-0180,SUC-021,2023-02-09,1000.19,315.88,684.3100000000001,315.88
FAC-003226,CLT-0167,SUC-016,2023-02-09,10958.37,2267.24,8691.130000000001,2267.24
FAC-019961,CLT-0201,SUC-028,2023-02-09,10064.25,749.86,9314.39,749.86
FAC-021661,CLT-0423,SUC-020,2023-02-09,39769.18,3955.15,35814.03,3955.15
FAC-048553,CLT-0418,SUC-045,2023-02-09,412.08,115.97,296.11,115.97
FAC-031073,CLT-0007,SUC-006,2023-02-09,4757.4,764.64,3992.7599999999998,764.64
FAC-007316,CLT-0240,SUC-032,2023-02-09,44829.07,13077.89,31751.18,13077.89
FAC-030554,CLT-0096,SUC-049,2023-02-09,1581.11,227.41,1353.6999999999998,227.41
FAC-021743,CLT-0268,SUC-008,2023-02-09,229.74,42.17,187.57,42.17
FAC-008157,CLT-0349,SUC-013,2023-02-10,1658.14,334.6,1323.54,334.6
FAC-010908,CLT-0084,SUC-009,2023-02-10,775.05,228.02,547.03,228.02
FAC-033796,CLT-0368,SUC-012,2023-02-10,1347.22,202.5,1144.72,202.5
FAC-045188,CLT-0186,SUC-039,2023-02-10,1220.94,404.3,816.6400000000001,404.3
FAC-016906,CLT-0233,SUC-022,2023-02-10,16144.74,2257.24,13887.5,2257.24
FAC-015403,CLT-0456,SUC-002,2023-02-10,431.83,65.59,366.24,65.59
FAC-028565,CLT-0136,SUC-007,2023-02-10,2735.96,569.3,2166.66,569.3
FAC-043532,CLT-0307,SUC-025,2023-02-10,2456.16,340.6,2115.56,340.6
FAC-038469,CLT-0259,SUC-027,2023-02-10,1201.67,61.82,1139.8500000000001,61.82
FAC-020517,CLT-0314,SUC-003,2023-02-10,1578.84,286.56,1292.28,286.56
FAC-023564,CLT-0135,SUC-034,2023-02-10,10020.48,1369.09,8651.39,1369.09
FAC-036592,CLT-0014,SUC-021,2023-02-10,11816.62,3707.21,8109.410000000001,3707.21
FAC-016995,CLT-0478,SUC-020,2023-02-10,513.2,47.54,465.66,47.54
FAC-035392,CLT-0300,SUC-017,2023-02-10,1476.76,76.11,1400.65,76.11
FAC-009612,CLT-0162,SUC-021,2023-02-10,887.81,276.98,610.8299999999999,276.98
FAC-021964,CLT-0429,SUC-037,2023-02-10,1442.49,339.25,1103.24,339.25
FAC-028488,CLT-0407,SUC-027,2023-02-10,4905.73,382.93,4522.799999999999,382.93
FAC-040586,CLT-0071,SUC-022,2023-02-10,30325.37,4256.98,26068.39,4256.98
FAC-028149,CLT-0085,SUC-025,2023-02-10,2729.25,333.5,2395.75,333.5
FAC-009374,CLT-0403,SUC-008,2023-02-10,616.12,114.0,502.12,114.0
FAC-033851,CLT-0219,SUC-046,2023-02-10,1215.94,231.78,984.1600000000001,231.78
FAC-028579,CLT-0111,SUC-006,2023-02-10,2093.58,306.06,1787.52,306.06
FAC-006356,CLT-0104,SUC-037,2023-02-10,3544.99,835.46,2709.5299999999997,835.46
FAC-031247,CLT-0129,SUC-004,2023-02-10,1042.94,198.44,844.5,198.44
FAC-047644,CLT-0313,SUC-031,2023-02-10,2143.11,600.42,1542.69,600.42
FAC-021943,CLT-0486,SUC-028,2023-02-10,566.18,29.37,536.81,29.37
FAC-017852,CLT-0275,SUC-029,2023-02-10,445.79,74.78,371.01,74.78
FAC-023071,CLT-0272,SUC-035,2023-02-10,2130.86,534.05,1596.8100000000002,534.05
FAC-004295,CLT-0155,SUC-042,2023-02-10,8880.77,1052.25,7828.52,1052.25
FAC-025898,CLT-0256,SUC-041,2023-02-10,134612.28,6837.08,127775.2,6837.08
FAC-018856,CLT-0165,SUC-015,2023-02-10,1240.99,256.14,984.85,256.14
FAC-007661,CLT-0294,SUC-015,2023-02-10,502.72,103.19,399.53000000000003,103.19
FAC-018411,CLT-0198,SUC-040,2023-02-10,627.77,100.56,527.21,100.56
FAC-042087,CLT-0229,SUC-026,2023-02-10,218.92,29.38,189.54,29.38
FAC-042465,CLT-0031,SUC-028,2023-02-10,2036.28,154.75,1881.53,154.75
FAC-025966,CLT-0268,SUC-019,2023-02-10,8533.74,386.68,8147.0599999999995,386.68
FAC-026675,CLT-0404,SUC-031,2023-02-10,7919.21,2425.96,5493.25,2425.96
FAC-014320,CLT-0416,SUC-042,2023-02-10,9643.65,1458.29,8185.36,1458.29
FAC-013602,CLT-0431,SUC-001,2023-02-10,1493.83,420.58,1073.25,420.58
FAC-007357,CLT-0358,SUC-029,2023-02-10,1912.03,296.8,1615.23,296.8
FAC-001221,CLT-0019,SUC-048,2023-02-10,4773.51,1416.77,3356.7400000000002,1416.77
FAC-016039,CLT-0290,SUC-014,2023-02-10,508.92,103.03,405.89,103.03
FAC-039993,CLT-0004,SUC-020,2023-02-10,926.47,85.29,841.1800000000001,85.29
FAC-013260,CLT-0284,SUC-026,2023-02-10,2397.1,328.82,2068.2799999999997,328.82
FAC-014033,CLT-0417,SUC-048,2023-02-10,1978.27,612.76,1365.51,612.76
FAC-037856,CLT-0403,SUC-022,2023-02-10,1869.7,212.46,1657.24,212.46
FAC-019509,CLT-0032,SUC-025,2023-02-10,4111.1,654.45,3456.6500000000005,654.45
FAC-036157,CLT-0337,SUC-048,2023-02-10,5388.38,1612.32,3776.0600000000004,1612.32
FAC-022472,CLT-0433,SUC-010,2023-02-10,28151.81,3801.48,24350.33,3801.48
FAC-039799,CLT-0158,SUC-045,2023-02-10,977.22,289.48,687.74,289.48
FAC-038749,CLT-0494,SUC-011,2023-02-10,2338.76,740.75,1598.0100000000002,740.75
FAC-015255,CLT-0357,SUC-020,2023-02-10,1552.09,127.96,1424.1299999999999,127.96
FAC-015855,CLT-0217,SUC-023,2023-02-10,838.91,255.1,583.81,255.1
FAC-039709,CLT-0425,SUC-035,2023-02-10,5750.07,1261.66,4488.41,1261.66
FAC-013753,CLT-0037,SUC-021,2023-02-10,2150.72,685.48,1465.2399999999998,685.48
FAC-040203,CLT-0168,SUC-035,2023-02-10,251.17,59.88,191.29,59.88
FAC-025640,CLT-0072,SUC-009,2023-02-10,346.0,101.21,244.79000000000002,101.21
FAC-013336,CLT-0032,SUC-031,2023-02-10,863.45,258.72,604.73,258.72
FAC-016183,CLT-0201,SUC-022,2023-02-10,24174.64,2570.1,21604.54,2570.1
FAC-009902,CLT-0129,SUC-028,2023-02-10,3537.12,234.43,3302.69,234.43
FAC-025675,CLT-0384,SUC-030,2023-02-10,140.42,17.71,122.70999999999998,17.71
FAC-040167,CLT-0500,SUC-003,2023-02-10,1491.28,272.51,1218.77,272.51
FAC-010635,CLT-0051,SUC-009,2023-02-10,10277.07,2931.97,7345.1,2931.97
FAC-042683,CLT-0141,SUC-005,2023-02-10,6917.7,1489.97,5427.73,1489.97
FAC-006109,CLT-0141,SUC-020,2023-02-10,1173.41,126.21,1047.2,126.21
FAC-032140,CLT-0461,SUC-032,2023-02-10,11429.16,3194.84,8234.32,3194.84
FAC-039766,CLT-0104,SUC-013,2023-02-10,1774.84,321.67,1453.1699999999998,321.67
FAC-019408,CLT-0332,SUC-043,2023-02-10,280.51,51.08,229.43,51.08
FAC-027040,CLT-0278,SUC-006,2023-02-10,11065.64,1672.06,9393.58,1672.06
FAC-038760,CLT-0119,SUC-046,2023-02-10,6633.82,1222.82,5411.0,1222.82
FAC-006072,CLT-0255,SUC-040,2023-02-10,516.88,85.77,431.11,85.77
FAC-010516,CLT-0121,SUC-042,2023-02-10,1700.24,218.75,1481.49,218.75
FAC-025816,CLT-0373,SUC-012,2023-02-10,2855.82,506.6,2349.2200000000003,506.6
FAC-046466,CLT-0397,SUC-002,2023-02-10,4397.56,738.59,3658.9700000000003,738.59
FAC-018758,CLT-0261,SUC-018,2023-02-10,528.1,100.89,427.21000000000004,100.89
FAC-013398,CLT-0288,SUC-024,2023-02-10,648.37,11.61,636.76,11.61
FAC-006329,CLT-0459,SUC-020,2023-02-10,8083.07,828.77,7254.299999999999,828.77
FAC-002020,CLT-0151,SUC-035,2023-02-10,1146.83,273.3,873.53,273.3
FAC-044447,CLT-0339,SUC-024,2023-02-10,24068.54,580.65,23487.89,580.65
FAC-037120,CLT-0188,SUC-035,2023-02-10,3966.33,973.44,2992.89,973.44
FAC-002339,CLT-0006,SUC-039,2023-02-10,3232.12,965.99,2266.13,965.99
FAC-049540,CLT-0116,SUC-016,2023-02-10,1161.39,243.41,917.9800000000001,243.41
FAC-024748,CLT-0387,SUC-001,2023-02-10,5957.04,1561.75,4395.29,1561.75
FAC-043828,CLT-0358,SUC-027,2023-02-10,2236.85,115.93,2120.92,115.93
FAC-045018,CLT-0183,SUC-020,2023-02-10,1845.32,191.31,1654.01,191.31
FAC-024744,CLT-0349,SUC-024,2023-02-10,2669.5,63.46,2606.04,63.46
FAC-012915,CLT-0190,SUC-029,2023-02-10,3777.08,620.84,3156.24,620.84
FAC-044212,CLT-0258,SUC-029,2023-02-10,519.59,78.97,440.62,78.97
FAC-014489,CLT-0188,SUC-046,2023-02-10,167200.86,31363.16,135837.69999999998,31363.16
FAC-022211,CLT-0147,SUC-015,2023-02-10,2885.36,614.68,2270.6800000000003,614.68
FAC-002365,CLT-0165,SUC-002,2023-02-10,15663.71,2436.25,13227.46,2436.25
FAC-039065,CLT-0063,SUC-033,2023-02-10,5578.75,1520.55,4058.2,1520.55
FAC-041368,CLT-0078,SUC-005,2023-02-10,3796.08,859.35,2936.73,859.35
FAC-006669,CLT-0259,SUC-033,2023-02-10,194.72,51.26,143.46,51.26
FAC-049546,CLT-0269,SUC-006,2023-02-10,53482.91,9558.87,43924.04,9558.87
FAC-006824,CLT-0188,SUC-035,2023-02-10,2234.37,553.62,1680.75,553.62
FAC-029122,CLT-0183,SUC-028,2023-02-10,5466.6,268.24,5198.360000000001,268.24
FAC-048663,CLT-0366,SUC-016,2023-02-10,1751.57,402.27,1349.3,402.27
FAC-005031,CLT-0006,SUC-019,2023-02-10,30421.65,2474.47,27947.18,2474.47
FAC-044649,CLT-0490,SUC-043,2023-02-10,1384.81,280.71,1104.1,280.71
FAC-036958,CLT-0422,SUC-042,2023-02-10,103.76,14.81,88.95,14.81
FAC-034730,CLT-0042,SUC-008,2023-02-10,9957.98,2123.18,7834.799999999999,2123.18
FAC-029451,CLT-0291,SUC-007,2023-02-10,3186.69,656.91,2529.78,656.91
FAC-039029,CLT-0202,SUC-041,2023-02-10,18409.75,488.76,17920.99,488.76
FAC-016663,CLT-0197,SUC-021,2023-02-10,267.67,84.38,183.29000000000002,84.38
FAC-013016,CLT-0217,SUC-025,2023-02-10,56884.18,7211.58,49672.6,7211.58
FAC-034884,CLT-0290,SUC-011,2023-02-10,1629.13,492.11,1137.02,492.11
FAC-018618,CLT-0344,SUC-046,2023-02-10,7539.3,1547.36,5991.9400000000005,1547.36
FAC-019145,CLT-0349,SUC-005,2023-02-10,1577.31,380.65,1196.6599999999999,380.65
FAC-006944,CLT-0466,SUC-021,2023-02-10,8455.4,2385.15,6070.25,2385.15
FAC-005427,CLT-0240,SUC-029,2023-02-10,9849.72,1648.13,8201.59,1648.13
FAC-043694,CLT-0370,SUC-038,2023-02-10,1013.61,120.24,893.37,120.24
FAC-024288,CLT-0333,SUC-018,2023-02-10,1910.35,319.46,1590.8899999999999,319.46
FAC-011222,CLT-0249,SUC-015,2023-02-10,3219.57,747.98,2471.59,747.98
FAC-038594,CLT-0420,SUC-016,2023-02-10,32109.82,6538.98,25570.84,6538.98
FAC-034960,CLT-0331,SUC-021,2023-02-10,106.55,31.93,74.62,31.93
FAC-005174,CLT-0033,SUC-009,2023-02-11,3493.32,966.23,2527.09,966.23
FAC-022588,CLT-0170,SUC-011,2023-02-11,613.5,190.59,422.90999999999997,190.59
FAC-018446,CLT-0014,SUC-048,2023-02-11,2427.91,708.78,1719.1299999999999,708.78
FAC-006154,CLT-0391,SUC-043,2023-02-11,62073.86,10713.73,51360.130000000005,10713.73
FAC-001604,CLT-0435,SUC-038,2023-02-11,14734.33,2138.99,12595.34,2138.99
FAC-011091,CLT-0237,SUC-033,2023-02-11,498.53,122.93,375.59999999999997,122.93
FAC-030141,CLT-0485,SUC-047,2023-02-11,3227.99,432.31,2795.68,432.31
FAC-014796,CLT-0028,SUC-007,2023-02-11,25149.89,5177.34,19972.55,5177.34
FAC-017368,CLT-0081,SUC-021,2023-02-11,1291.88,393.0,898.8800000000001,393.0
FAC-027301,CLT-0355,SUC-045,2023-02-11,2464.08,664.61,1799.4699999999998,664.61
FAC-018594,CLT-0484,SUC-010,2023-02-11,2534.21,307.99,2226.2200000000003,307.99
FAC-042141,CLT-0458,SUC-040,2023-02-11,368.15,59.87,308.28,59.87
FAC-046212,CLT-0008,SUC-025,2023-02-11,7169.88,1030.55,6139.33,1030.55
FAC-046230,CLT-0486,SUC-015,2023-02-11,636.24,140.92,495.32000000000005,140.92
FAC-004241,CLT-0382,SUC-038,2023-02-11,4668.83,503.9,4164.93,503.9
FAC-003455,CLT-0080,SUC-033,2023-02-11,8365.6,2109.69,6255.91,2109.69
FAC-042745,CLT-0049,SUC-021,2023-02-11,1369.78,403.59,966.19,403.59
FAC-003457,CLT-0170,SUC-042,2023-02-11,15899.88,2447.08,13452.8,2447.08
FAC-022415,CLT-0104,SUC-045,2023-02-11,3640.72,984.72,2656.0,984.72
FAC-003016,CLT-0161,SUC-045,2023-02-11,311.13,84.72,226.41,84.72
FAC-003017,CLT-0131,SUC-027,2023-02-11,1101.45,56.92,1044.53,56.92
FAC-014480,CLT-0157,SUC-044,2023-02-11,3379.18,293.95,3085.23,293.95
FAC-000665,CLT-0407,SUC-008,2023-02-11,196.84,41.4,155.44,41.4
FAC-012503,CLT-0412,SUC-032,2023-02-11,7496.63,2379.2,5117.43,2379.2
FAC-011979,CLT-0495,SUC-048,2023-02-11,56784.16,17006.01,39778.15000000001,17006.01
FAC-025517,CLT-0115,SUC-024,2023-02-11,85559.08,2022.76,83536.32,2022.76
FAC-013488,CLT-0118,SUC-046,2023-02-11,2030.24,435.79,1594.45,435.79
FAC-006950,CLT-0488,SUC-038,2023-02-11,7264.19,1045.55,6218.639999999999,1045.55
FAC-002207,CLT-0028,SUC-024,2023-02-11,293.06,5.23,287.83,5.23
FAC-029997,CLT-0149,SUC-037,2023-02-11,13662.7,3533.39,10129.310000000001,3533.39
FAC-046036,CLT-0446,SUC-016,2023-02-11,857.56,202.89,654.67,202.89
FAC-003879,CLT-0022,SUC-035,2023-02-11,3351.53,840.85,2510.6800000000003,840.85
FAC-014345,CLT-0304,SUC-026,2023-02-11,6894.78,800.39,6094.389999999999,800.39
FAC-037648,CLT-0101,SUC-008,2023-02-11,284.77,57.33,227.44,57.33
FAC-020293,CLT-0010,SUC-033,2023-02-11,8942.26,2259.82,6682.4400000000005,2259.82
FAC-017527,CLT-0377,SUC-009,2023-02-11,19783.76,5475.34,14308.419999999998,5475.34
FAC-024512,CLT-0085,SUC-036,2023-02-11,5807.91,332.01,5475.9,332.01
FAC-048242,CLT-0305,SUC-024,2023-02-11,22265.58,670.71,21594.870000000003,670.71
FAC-036392,CLT-0079,SUC-050,2023-02-11,9306.06,2183.8,7122.259999999999,2183.8
FAC-030044,CLT-0411,SUC-014,2023-02-11,13092.91,2529.01,10563.9,2529.01
FAC-008823,CLT-0059,SUC-044,2023-02-11,3943.28,441.99,3501.29,441.99
FAC-001403,CLT-0311,SUC-020,2023-02-11,7371.78,599.35,6772.429999999999,599.35
FAC-010410,CLT-0068,SUC-042,2023-02-11,16581.21,2523.16,14058.05,2523.16
FAC-035965,CLT-0250,SUC-041,2023-02-11,2608.52,153.28,2455.24,153.28
FAC-022606,CLT-0003,SUC-032,2023-02-11,170.13,52.08,118.05,52.08
FAC-035971,CLT-0174,SUC-011,2023-02-11,1021.99,289.2,732.79,289.2
FAC-037911,CLT-0435,SUC-021,2023-02-11,3563.68,1031.14,2532.54,1031.14
FAC-035975,CLT-0029,SUC-015,2023-02-11,1316.5,308.78,1007.72,308.78
FAC-042057,CLT-0010,SUC-008,2023-02-11,6335.26,1193.98,5141.280000000001,1193.98
FAC-013439,CLT-0355,SUC-033,2023-02-11,5557.4,1404.15,4153.25,1404.15
FAC-029910,CLT-0173,SUC-020,2023-02-11,101266.51,11049.09,90217.42,11049.09
FAC-018409,CLT-0152,SUC-041,2023-02-11,287.15,7.21,279.94,7.21
FAC-024208,CLT-0054,SUC-036,2023-02-11,853.86,62.91,790.95,62.91
FAC-013633,CLT-0107,SUC-034,2023-02-11,7174.24,799.85,6374.389999999999,799.85
FAC-007609,CLT-0432,SUC-027,2023-02-11,12893.13,1100.55,11792.58,1100.55
FAC-001211,CLT-0360,SUC-031,2023-02-11,160.28,48.98,111.30000000000001,48.98
FAC-018554,CLT-0489,SUC-039,2023-02-11,133.84,43.7,90.14,43.7
FAC-048294,CLT-0018,SUC-015,2023-02-11,36366.46,8282.99,28083.47,8282.99
FAC-021011,CLT-0444,SUC-049,2023-02-11,1648.36,257.72,1390.6399999999999,257.72
FAC-023086,CLT-0338,SUC-034,2023-02-11,2525.26,316.18,2209.0800000000004,316.18
FAC-044394,CLT-0382,SUC-009,2023-02-11,7244.44,1900.02,5344.42,1900.02
FAC-026361,CLT-0036,SUC-013,2023-02-11,13370.48,2609.07,10761.41,2609.07
FAC-026371,CLT-0044,SUC-030,2023-02-11,57.35,7.83,49.52,7.83
FAC-002392,CLT-0041,SUC-025,2023-02-11,10117.42,1535.94,8581.48,1535.94
FAC-007384,CLT-0019,SUC-027,2023-02-11,1532.7,77.91,1454.79,77.91
FAC-027047,CLT-0009,SUC-015,2023-02-11,2133.71,436.21,1697.5,436.21
FAC-037713,CLT-0011,SUC-001,2023-02-11,7928.84,2288.57,5640.27,2288.57
FAC-027009,CLT-0433,SUC-005,2023-02-11,8357.96,1774.76,6583.199999999999,1774.76
FAC-032139,CLT-0126,SUC-001,2023-02-11,5123.8,1356.93,3766.87,1356.93
FAC-015117,CLT-0030,SUC-031,2023-02-11,1248.53,374.47,874.06,374.47
FAC-008704,CLT-0340,SUC-050,2023-02-11,4271.61,982.43,3289.18,982.43
FAC-026101,CLT-0151,SUC-002,2023-02-11,663.88,103.9,559.98,103.9
FAC-018874,CLT-0140,SUC-034,2023-02-11,5313.09,781.64,4531.45,781.64
FAC-019106,CLT-0104,SUC-003,2023-02-11,15060.03,2807.5,12252.53,2807.5
FAC-042907,CLT-0486,SUC-022,2023-02-11,203.27,27.66,175.61,27.66
FAC-037833,CLT-0201,SUC-008,2023-02-11,3707.93,732.69,2975.24,732.69
FAC-017212,CLT-0301,SUC-012,2023-02-11,35871.41,5922.23,29949.180000000004,5922.23
FAC-029734,CLT-0303,SUC-042,2023-02-11,6258.16,925.38,5332.78,925.38
FAC-019100,CLT-0117,SUC-047,2023-02-11,174.41,21.1,153.31,21.1
FAC-013161,CLT-0176,SUC-036,2023-02-11,22486.15,1072.79,21413.36,1072.79
FAC-045983,CLT-0124,SUC-025,2023-02-11,6169.15,822.62,5346.53,822.62
FAC-029757,CLT-0202,SUC-017,2023-02-11,127.1,8.58,118.52,8.58
FAC-048776,CLT-0323,SUC-001,2023-02-11,2120.38,561.71,1558.67,561.71
FAC-021530,CLT-0439,SUC-035,2023-02-11,2238.92,517.6,1721.3200000000002,517.6
FAC-040447,CLT-0214,SUC-003,2023-02-11,7699.26,1238.73,6460.530000000001,1238.73
FAC-048779,CLT-0435,SUC-011,2023-02-11,1907.68,537.3,1370.38,537.3
FAC-015408,CLT-0365,SUC-021,2023-02-11,2387.98,748.49,1639.49,748.49
FAC-001830,CLT-0252,SUC-017,2023-02-11,2560.91,119.35,2441.56,119.35
FAC-044947,CLT-0234,SUC-033,2023-02-11,120958.23,30112.66,90845.56999999999,30112.66
FAC-033849,CLT-0373,SUC-029,2023-02-11,9439.9,1481.59,7958.3099999999995,1481.59
FAC-043218,CLT-0082,SUC-045,2023-02-11,1864.35,569.28,1295.07,569.28
FAC-031079,CLT-0315,SUC-006,2023-02-11,487.45,76.39,411.06,76.39
FAC-028106,CLT-0006,SUC-026,2023-02-11,1044.13,123.15,920.9800000000001,123.15
FAC-043127,CLT-0277,SUC-035,2023-02-11,1258.79,292.71,966.0799999999999,292.71
FAC-001962,CLT-0282,SUC-010,2023-02-11,1898.68,261.54,1637.14,261.54
FAC-024978,CLT-0351,SUC-033,2023-02-11,3936.47,1087.3,2849.17,1087.3
FAC-008532,CLT-0325,SUC-021,2023-02-11,236.42,68.95,167.46999999999997,68.95
FAC-029237,CLT-0206,SUC-038,2023-02-11,11548.61,1359.05,10189.560000000001,1359.05
FAC-043708,CLT-0316,SUC-025,2023-02-11,26881.16,3366.93,23514.23,3366.93
FAC-004943,CLT-0051,SUC-032,2023-02-11,1857.97,561.65,1296.3200000000002,561.65
FAC-019878,CLT-0052,SUC-007,2023-02-11,7899.27,1825.34,6073.93,1825.34
FAC-013089,CLT-0103,SUC-007,2023-02-11,546.19,123.72,422.47,123.72
FAC-043832,CLT-0369,SUC-033,2023-02-11,1047.57,255.71,791.8599999999999,255.71
FAC-035201,CLT-0140,SUC-030,2023-02-11,2589.62,309.46,2280.16,309.46
FAC-007000,CLT-0351,SUC-024,2023-02-11,3632.78,179.21,3453.57,179.21
FAC-040517,CLT-0185,SUC-021,2023-02-11,3140.55,982.69,2157.86,982.69
FAC-025155,CLT-0384,SUC-022,2023-02-11,2637.21,361.61,2275.6,361.61
FAC-002807,CLT-0001,SUC-039,2023-02-11,5137.34,1607.47,3529.87,1607.47
FAC-043394,CLT-0350,SUC-023,2023-02-11,7110.52,2002.25,5108.27,2002.25
FAC-004948,CLT-0400,SUC-025,2023-02-11,938.77,134.06,804.71,134.06
FAC-028433,CLT-0140,SUC-036,2023-02-11,5359.75,249.88,5109.87,249.88
FAC-015194,CLT-0470,SUC-036,2023-02-11,6116.77,405.68,5711.09,405.68
FAC-008509,CLT-0489,SUC-014,2023-02-11,5887.67,1179.39,4708.28,1179.39
FAC-018616,CLT-0089,SUC-001,2023-02-11,5808.24,1607.43,4200.8099999999995,1607.43
FAC-039398,CLT-0387,SUC-007,2023-02-11,14699.7,3305.72,11393.980000000001,3305.72
FAC-010792,CLT-0389,SUC-038,2023-02-11,750.85,91.78,659.07,91.78
FAC-030997,CLT-0323,SUC-012,2023-02-11,5995.61,972.65,5022.96,972.65
FAC-035303,CLT-0420,SUC-016,2023-02-11,4655.09,1037.89,3617.2,1037.89
FAC-049886,CLT-0293,SUC-044,2023-02-11,2890.27,319.9,2570.37,319.9
FAC-034110,CLT-0162,SUC-017,2023-02-11,37341.68,1822.61,35519.07,1822.61
FAC-041466,CLT-0300,SUC-003,2023-02-11,3064.17,525.17,2539.0,525.17
FAC-017468,CLT-0407,SUC-008,2023-02-11,6719.34,1244.31,5475.030000000001,1244.31
FAC-005023,CLT-0419,SUC-039,2023-02-11,6667.14,2083.28,4583.860000000001,2083.28
FAC-030757,CLT-0256,SUC-036,2023-02-11,924.23,52.94,871.29,52.94
FAC-009698,CLT-0334,SUC-035,2023-02-11,2776.61,698.32,2078.29,698.32
FAC-033576,CLT-0356,SUC-016,2023-02-11,1427.22,319.64,1107.58,319.64
FAC-031661,CLT-0178,SUC-001,2023-02-11,3316.5,975.96,2340.54,975.96
FAC-030748,CLT-0085,SUC-026,2023-02-11,1664.63,199.05,1465.5800000000002,199.05
FAC-045217,CLT-0359,SUC-045,2023-02-11,2762.12,748.2,2013.9199999999998,748.2
FAC-014443,CLT-0010,SUC-037,2023-02-11,1783.28,432.17,1351.11,432.17
FAC-002698,CLT-0351,SUC-010,2023-02-11,7021.51,788.68,6232.83,788.68
FAC-040978,CLT-0017,SUC-013,2023-02-11,656.85,132.32,524.53,132.32
FAC-047505,CLT-0176,SUC-006,2023-02-11,4365.48,770.69,3594.7899999999995,770.69
FAC-018272,CLT-0309,SUC-045,2023-02-11,3470.7,991.8,2478.8999999999996,991.8
FAC-031623,CLT-0088,SUC-005,2023-02-11,735.97,167.31,568.6600000000001,167.31
FAC-016916,CLT-0419,SUC-001,2023-02-11,4862.94,1286.17,3576.7699999999995,1286.17
FAC-025323,CLT-0298,SUC-039,2023-02-11,1101.83,339.34,762.49,339.34
FAC-020333,CLT-0254,SUC-002,2023-02-11,3029.26,470.45,2558.8100000000004,470.45
FAC-024900,CLT-0251,SUC-020,2023-02-11,868.03,98.53,769.5,98.53
FAC-002932,CLT-0390,SUC-017,2023-02-11,4283.27,259.92,4023.3500000000004,259.92
FAC-035405,CLT-0337,SUC-037,2023-02-11,3650.18,860.92,2789.2599999999998,860.92
FAC-020624,CLT-0250,SUC-046,2023-02-11,260.35,51.32,209.03000000000003,51.32
FAC-008322,CLT-0025,SUC-032,2023-02-11,592.75,177.99,414.76,177.99
FAC-039025,CLT-0498,SUC-033,2023-02-11,1377.9,345.84,1032.0600000000002,345.84
FAC-039338,CLT-0262,SUC-007,2023-02-11,7574.24,1651.25,5922.99,1651.25
FAC-016738,CLT-0339,SUC-040,2023-02-12,1380.73,229.55,1151.18,229.55
FAC-026316,CLT-0262,SUC-007,2023-02-12,700.24,140.02,560.22,140.02
FAC-019256,CLT-0211,SUC-037,2023-02-12,12950.69,3286.65,9664.04,3286.65
FAC-034349,CLT-0155,SUC-018,2023-02-12,229.28,45.7,183.57999999999998,45.7
FAC-004898,CLT-0126,SUC-038,2023-02-12,4853.43,691.48,4161.950000000001,691.48
FAC-030775,CLT-0005,SUC-028,2023-02-12,89086.79,5906.14,83180.65,5906.14
FAC-022287,CLT-0415,SUC-034,2023-02-12,2163.39,246.33,1917.06,246.33
FAC-036150,CLT-0235,SUC-009,2023-02-12,5985.11,1682.05,4303.0599999999995,1682.05
FAC-007653,CLT-0380,SUC-042,2023-02-12,339.28,48.29,290.98999999999995,48.29
FAC-005929,CLT-0154,SUC-020,2023-02-12,905.08,80.33,824.75,80.33
FAC-017802,CLT-0003,SUC-037,2023-02-12,3739.92,984.03,2755.8900000000003,984.03
FAC-010327,CLT-0036,SUC-050,2023-02-12,5985.15,1448.24,4536.91,1448.24
FAC-032827,CLT-0053,SUC-021,2023-02-12,4393.33,1301.55,3091.7799999999997,1301.55
FAC-001311,CLT-0324,SUC-024,2023-02-12,4080.41,218.04,3862.37,218.04
FAC-035161,CLT-0066,SUC-009,2023-02-12,935.0,276.57,658.4300000000001,276.57
FAC-013518,CLT-0108,SUC-046,2023-02-12,1777.89,342.71,1435.18,342.71
FAC-045289,CLT-0264,SUC-001,2023-02-12,221.3,58.14,163.16000000000003,58.14
FAC-035086,CLT-0184,SUC-001,2023-02-12,1184.14,313.43,870.71,313.43
FAC-010298,CLT-0119,SUC-036,2023-02-12,7914.86,509.74,7405.12,509.74
FAC-033010,CLT-0275,SUC-027,2023-02-12,341.03,29.26,311.77,29.26
FAC-017204,CLT-0267,SUC-047,2023-02-12,527.28,69.82,457.46,69.82
FAC-032934,CLT-0150,SUC-012,2023-02-12,26394.57,4292.45,22102.12,4292.45
